Timestamp,Temperature[degC],Humidity[percent],NO2[ppb],CO[ppm],NO2[V],CO[V],Latitude[deg],Longitude[deg],Altitude[m]
04/07/2017 12:15:39,23.09,34.84,3.53,0.00,-0.827332,-1.995060,---,---,---
04/07/2017 12:15:44,23.10,34.83,3.28,0.00,-0.827328,-1.995089,---,---,---
04/07/2017 12:15:49,23.10,34.82,3.16,0.00,-0.827326,-1.995077,---,---,---
04/07/2017 12:15:55,23.11,34.82,3.68,0.00,-0.827332,-1.995079,---,---,---
04/07/2017 12:15:59,23.12,34.81,1.33,0.00,-0.827298,-1.995058,---,---,---
04/07/2017 12:16:04,23.13,34.80,1.67,0.00,-0.827301,-1.994998,---,---,---
04/07/2017 12:16:09,23.15,34.79,0.00,0.00,-0.827270,-1.994969,---,---,---
04/07/2017 12:16:14,23.16,34.78,0.00,0.00,-0.827256,-1.994961,---,---,---
04/07/2017 12:16:20,23.18,34.75,0.00,0.00,-0.827257,-1.994962,---,---,---
04/07/2017 12:16:24,23.20,34.73,0.00,0.00,-0.827254,-1.994956,---,---,---
04/07/2017 12:16:29,23.22,34.70,0.00,0.00,-0.827236,-1.994945,---,---,---
04/07/2017 12:16:34,23.24,34.68,0.00,0.00,-0.827233,-1.994925,---,---,---
04/07/2017 12:16:39,23.25,34.65,0.00,0.00,-0.827257,-1.994916,---,---,---
04/07/2017 12:16:45,23.27,34.63,0.00,0.00,-0.827226,-1.994936,---,---,---
04/07/2017 12:16:49,23.28,34.61,0.00,0.00,-0.827232,-1.994956,---,---,---
04/07/2017 12:16:54,23.29,34.59,0.00,0.00,-0.827248,-1.994946,---,---,---
04/07/2017 12:16:59,23.30,34.58,0.00,0.00,-0.827253,-1.994961,---,---,---
04/07/2017 12:17:04,23.32,34.57,0.00,0.00,-0.827235,-1.994974,---,---,---
04/07/2017 12:17:09,23.33,34.56,0.00,0.00,-0.827204,-1.994960,---,---,---
04/07/2017 12:17:14,23.34,34.55,0.00,0.00,-0.827193,-1.994930,---,---,---
04/07/2017 12:17:19,23.35,34.54,0.00,0.00,-0.827184,-1.994961,---,---,---
04/07/2017 12:17:24,23.37,34.53,0.00,0.00,-0.827191,-1.994958,---,---,---
04/07/2017 12:17:29,23.39,34.52,0.00,0.00,-0.827200,-1.994983,---,---,---
04/07/2017 12:17:34,23.40,34.50,0.00,0.00,-0.827178,-1.994968,---,---,---
04/07/2017 12:17:39,23.42,34.47,0.00,0.00,-0.827125,-1.994949,---,---,---
04/07/2017 12:17:44,23.45,34.45,0.00,0.00,-0.827132,-1.994954,---,---,---
04/07/2017 12:17:49,23.47,34.43,0.00,0.00,-0.827123,-1.994972,---,---,---
04/07/2017 12:17:54,23.50,34.40,0.00,0.00,-0.827136,-1.994993,---,---,---
04/07/2017 12:17:59,23.53,34.38,0.00,0.00,-0.827128,-1.994991,---,---,---
04/07/2017 12:18:04,23.56,34.36,0.00,0.00,-0.827107,-1.995048,---,---,---
04/07/2017 12:18:09,23.58,34.33,0.00,0.00,-0.827126,-1.995056,---,---,---
04/07/2017 12:18:14,23.61,34.30,0.00,0.00,-0.827143,-1.995052,---,---,---
04/07/2017 12:18:19,23.64,34.27,0.00,0.00,-0.827147,-1.995021,---,---,---
04/07/2017 12:18:24,23.67,34.24,0.00,0.00,-0.827114,-1.995002,---,---,---
04/07/2017 12:18:29,23.70,34.20,0.00,0.00,-0.827120,-1.995024,---,---,---
04/07/2017 12:18:34,23.72,34.17,0.00,0.00,-0.827127,-1.995034,---,---,---
04/07/2017 12:18:39,23.75,34.14,0.00,0.00,-0.827143,-1.995011,---,---,---
04/07/2017 12:18:44,23.77,34.11,0.00,0.00,-0.827160,-1.995013,---,---,---
04/07/2017 12:18:49,23.80,34.09,0.00,0.00,-0.827146,-1.994989,---,---,---
04/07/2017 12:18:54,23.83,34.06,0.00,0.00,-0.827120,-1.994952,---,---,---
04/07/2017 12:18:59,23.85,34.03,0.00,0.00,-0.827152,-1.994925,---,---,---
04/07/2017 12:19:04,23.88,34.00,0.00,0.00,-0.827186,-1.994898,---,---,---
04/07/2017 12:19:09,23.90,33.97,0.00,0.00,-0.827165,-1.994897,---,---,---
04/07/2017 12:19:14,23.92,33.95,0.00,0.00,-0.827152,-1.994865,---,---,---
04/07/2017 12:19:19,23.94,33.93,0.00,0.00,-0.827143,-1.994857,---,---,---
04/07/2017 12:19:24,23.97,33.91,0.00,0.00,-0.827147,-1.994841,---,---,---
04/07/2017 12:19:29,23.99,33.89,0.00,0.00,-0.827142,-1.994868,---,---,---
04/07/2017 12:19:34,24.01,33.87,0.00,0.00,-0.827149,-1.994843,---,---,---
04/07/2017 12:19:39,24.04,33.84,0.00,0.00,-0.827177,-1.994856,---,---,---
04/07/2017 12:19:44,24.06,33.82,0.00,0.00,-0.827160,-1.994868,---,---,---
04/07/2017 12:19:49,24.08,33.80,1.15,0.00,-0.827190,-1.994874,---,---,---
04/07/2017 12:19:54,24.11,33.77,0.00,0.00,-0.827169,-1.994821,---,---,---
04/07/2017 12:19:59,24.13,33.75,1.31,0.00,-0.827187,-1.994833,---,---,---
04/07/2017 12:20:04,24.16,33.73,2.11,0.00,-0.827195,-1.994875,---,---,---
04/07/2017 12:20:09,24.18,33.71,2.58,0.00,-0.827199,-1.994873,---,---,---
04/07/2017 12:20:14,24.21,33.69,4.65,0.00,-0.827227,-1.994874,---,---,---
04/07/2017 12:20:19,24.23,33.67,3.70,0.00,-0.827211,-1.994859,---,---,---
04/07/2017 12:20:24,24.24,33.64,3.24,0.00,-0.827202,-1.994873,---,---,---
04/07/2017 12:20:29,24.26,33.62,1.17,0.00,-0.827170,-1.994886,---,---,---
04/07/2017 12:20:34,24.29,33.60,2.13,0.00,-0.827182,-1.994846,---,---,---
04/07/2017 12:20:39,24.31,33.58,2.97,0.00,-0.827192,-1.994829,---,---,---
04/07/2017 12:20:44,24.32,33.56,4.25,0.00,-0.827208,-1.994802,---,---,---
04/07/2017 12:20:49,24.34,33.54,3.25,0.00,-0.827192,-1.994794,---,---,---
04/07/2017 12:20:54,24.36,33.52,1.03,0.00,-0.827158,-1.994753,---,---,---
04/07/2017 12:20:59,24.38,33.50,4.44,0.00,-0.827205,-1.994707,---,---,---
04/07/2017 12:21:04,24.39,33.48,4.87,0.00,-0.827209,-1.994744,---,---,---
04/07/2017 12:21:09,24.41,33.47,4.98,0.00,-0.827209,-1.994724,---,---,---
04/07/2017 12:21:14,24.42,33.46,6.30,0.00,-0.827227,-1.994671,---,---,---
04/07/2017 12:21:19,24.43,33.46,8.17,0.00,-0.827252,-1.994625,---,---,---
04/07/2017 12:21:24,24.45,33.46,7.17,0.00,-0.827237,-1.994589,---,---,---
04/07/2017 12:21:29,24.46,33.45,8.31,0.00,-0.827252,-1.994598,---,---,---
04/07/2017 12:21:34,24.47,33.44,8.34,0.00,-0.827250,-1.994586,---,---,---
04/07/2017 12:21:39,24.49,33.44,8.38,0.00,-0.827249,-1.994602,---,---,---
04/07/2017 12:21:44,24.50,33.43,10.27,0.00,-0.827275,-1.994583,---,---,---
04/07/2017 12:21:49,24.52,33.42,11.77,0.00,-0.827295,-1.994580,---,---,---
04/07/2017 12:21:54,24.53,33.41,11.50,0.00,-0.827290,-1.994582,---,---,---
04/07/2017 12:21:59,24.54,33.40,11.70,0.00,-0.827291,-1.994560,---,---,---
04/07/2017 12:22:04,24.56,33.40,12.87,0.00,-0.827306,-1.994546,---,---,---
04/07/2017 12:22:09,24.58,33.39,15.97,0.00,-0.827349,-1.994548,---,---,---
04/07/2017 12:22:14,24.59,33.37,18.26,0.00,-0.827380,-1.994552,---,---,---
04/07/2017 12:22:19,24.61,33.36,19.00,0.00,-0.827389,-1.994510,---,---,---
04/07/2017 12:22:24,24.62,33.35,18.74,0.00,-0.827384,-1.994501,---,---,---
04/07/2017 12:22:29,24.63,33.33,20.10,0.00,-0.827402,-1.994511,---,---,---
04/07/2017 12:22:34,24.65,33.32,20.76,0.00,-0.827410,-1.994507,---,---,---
04/07/2017 12:22:39,24.66,33.31,22.53,0.00,-0.827434,-1.994506,---,---,---
04/07/2017 12:22:44,24.67,33.30,23.73,0.00,-0.827451,-1.994498,---,---,---
04/07/2017 12:22:49,24.67,33.29,25.54,0.00,-0.827476,-1.994499,---,---,---
04/07/2017 12:22:54,24.68,33.28,22.02,0.00,-0.827424,-1.994505,---,---,---
04/07/2017 12:22:59,24.70,33.27,21.95,0.00,-0.827422,-1.994525,---,---,---
04/07/2017 12:23:04,24.71,33.26,22.76,0.00,-0.827433,-1.994503,---,---,---
04/07/2017 12:23:09,24.72,33.25,23.67,0.00,-0.827447,-1.994481,---,---,---
04/07/2017 12:23:14,24.72,33.25,24.40,0.00,-0.827458,-1.994461,---,---,---
04/07/2017 12:23:19,24.73,33.25,24.25,0.00,-0.827456,-1.994474,---,---,---
04/07/2017 12:23:24,24.73,33.25,25.53,0.00,-0.827474,-1.994484,---,---,---
04/07/2017 12:23:29,24.73,33.26,27.82,0.00,-0.827507,-1.994455,---,---,---
04/07/2017 12:23:34,24.73,33.26,28.48,0.00,-0.827517,-1.994432,---,---,---
04/07/2017 12:23:39,24.74,33.27,30.69,0.00,-0.827549,-1.994426,---,---,---
04/07/2017 12:23:44,24.74,33.28,28.37,0.00,-0.827515,-1.994390,---,---,---
04/07/2017 12:23:49,24.74,33.29,28.53,0.00,-0.827518,-1.994395,---,---,---
04/07/2017 12:23:54,24.75,33.29,31.01,0.00,-0.827554,-1.994366,---,---,---
04/07/2017 12:23:59,24.75,33.30,31.71,0.00,-0.827564,-1.994357,---,---,---
04/07/2017 12:24:04,24.76,33.30,31.14,0.00,-0.827556,-1.994362,---,---,---
04/07/2017 12:24:09,24.77,33.30,32.96,0.00,-0.827583,-1.994370,---,---,---
04/07/2017 12:24:14,24.77,33.29,32.80,0.00,-0.827580,-1.994392,---,---,---
04/07/2017 12:24:19,24.77,33.28,36.39,0.00,-0.827632,-1.994393,---,---,---
04/07/2017 12:24:24,24.77,33.28,37.47,0.00,-0.827648,-1.994404,---,---,---
04/07/2017 12:24:29,24.77,33.28,37.22,0.00,-0.827644,-1.994385,---,---,---
04/07/2017 12:24:34,24.77,33.29,37.02,0.00,-0.827641,-1.994385,---,---,---
04/07/2017 12:24:39,24.77,33.30,36.38,0.00,-0.827632,-1.994371,---,---,---
04/07/2017 12:24:44,24.77,33.31,38.11,0.00,-0.827657,-1.994345,---,---,---
04/07/2017 12:24:49,24.76,33.32,36.75,0.00,-0.827637,-1.994319,---,---,---
04/07/2017 12:24:54,24.75,33.34,37.89,0.00,-0.827653,-1.994346,---,---,---
04/07/2017 12:24:59,24.75,33.36,37.54,0.00,-0.827648,-1.994326,---,---,---
04/07/2017 12:25:04,24.74,33.38,39.20,0.00,-0.827671,-1.994326,---,---,---
04/07/2017 12:25:09,24.73,33.41,40.65,0.00,-0.827692,-1.994321,---,---,---
04/07/2017 12:25:14,24.73,33.43,40.40,0.00,-0.827688,-1.994344,---,---,---
04/07/2017 12:25:19,24.72,33.45,42.68,0.00,-0.827720,-1.994348,---,---,---
04/07/2017 12:25:24,24.71,33.46,45.91,0.00,-0.827767,-1.994333,---,---,---
04/07/2017 12:25:29,24.71,33.48,46.40,0.00,-0.827773,-1.994302,---,---,---
04/07/2017 12:25:34,24.70,33.50,46.66,0.00,-0.827777,-1.994308,---,---,---
04/07/2017 12:25:39,24.69,33.52,46.77,0.00,-0.827780,-1.994303,---,---,---
04/07/2017 12:25:44,24.67,33.53,45.71,0.00,-0.827766,-1.994307,---,---,---
04/07/2017 12:25:49,24.66,33.55,47.40,0.00,-0.827791,-1.994302,---,---,---
04/07/2017 12:25:54,24.65,33.57,50.43,0.00,-0.827836,-1.994354,---,---,---
04/07/2017 12:25:59,24.64,33.59,49.09,0.00,-0.827818,-1.994411,---,---,---
04/07/2017 12:26:04,24.63,33.61,47.68,0.00,-0.827799,-1.994420,---,---,---
04/07/2017 12:26:09,24.62,33.63,50.27,0.00,-0.827837,-1.994466,---,---,---
04/07/2017 12:26:14,24.61,33.65,49.85,0.00,-0.827832,-1.994543,---,---,---
04/07/2017 12:26:19,24.60,33.66,51.41,0.00,-0.827856,-1.994570,---,---,---
04/07/2017 12:26:24,24.59,33.68,54.04,0.00,-0.827894,-1.994619,---,---,---
04/07/2017 12:26:29,24.58,33.70,55.22,0.00,-0.827912,-1.994640,---,---,---
04/07/2017 12:26:34,24.57,33.71,56.42,0.00,-0.827931,-1.994693,---,---,---
04/07/2017 12:26:39,24.56,33.74,56.57,0.00,-0.827934,-1.994713,---,---,---
04/07/2017 12:26:44,24.55,33.76,57.88,0.00,-0.827954,-1.994728,---,---,---
04/07/2017 12:26:50,24.54,33.78,56.62,0.00,-0.827937,-1.994751,---,---,---
04/07/2017 12:26:54,24.53,33.80,56.67,0.00,-0.827938,-1.994755,---,---,---
04/07/2017 12:27:00,24.52,33.82,55.89,0.00,-0.827928,-1.994751,---,---,---
04/07/2017 12:27:04,24.51,33.83,55.46,0.00,-0.827923,-1.994768,---,---,---
04/07/2017 12:27:09,24.50,33.84,54.57,0.00,-0.827912,-1.994773,---,---,---
04/07/2017 12:27:14,24.49,33.86,51.32,0.00,-0.827866,-1.994802,---,---,---
04/07/2017 12:27:19,24.49,33.88,50.84,0.00,-0.827860,-1.994847,---,---,---
04/07/2017 12:27:25,24.48,33.89,49.22,0.00,-0.827837,-1.994861,---,---,---
04/07/2017 12:27:29,24.47,33.90,48.15,0.00,-0.827822,-1.994856,---,---,---
04/07/2017 12:27:34,24.47,33.92,47.67,0.00,-0.827816,-1.994879,---,---,---
04/07/2017 12:27:39,24.47,33.92,45.97,0.00,-0.827792,-1.994942,---,---,---
04/07/2017 12:27:44,24.47,33.93,43.98,0.00,-0.827763,-1.994936,---,---,---
04/07/2017 12:27:49,24.47,33.93,43.90,0.00,-0.827762,-1.994932,---,---,---
04/07/2017 12:27:55,24.46,33.94,45.18,0.00,-0.827781,-1.994917,---,---,---
04/07/2017 12:27:59,24.46,33.94,43.83,0.00,-0.827762,-1.994889,---,---,---
04/07/2017 12:28:04,24.46,33.95,42.77,0.00,-0.827746,-1.994909,---,---,---
04/07/2017 12:28:09,24.46,33.95,41.18,0.00,-0.827724,-1.994900,---,---,---
04/07/2017 12:28:14,24.46,33.95,39.04,0.00,-0.827693,-1.994923,---,---,---
04/07/2017 12:28:20,24.47,33.95,38.62,0.00,-0.827686,-1.994909,---,---,---
04/07/2017 12:28:24,24.48,33.95,39.78,0.00,-0.827702,-1.994921,---,---,---
04/07/2017 12:28:29,24.48,33.95,39.55,0.00,-0.827698,-1.994899,---,---,---
04/07/2017 12:28:34,24.49,33.95,39.83,0.00,-0.827702,-1.994925,---,---,---
04/07/2017 12:28:39,24.49,33.94,38.08,0.00,-0.827676,-1.994954,---,---,---
04/07/2017 12:28:45,24.49,33.94,41.13,0.00,-0.827720,-1.994975,---,---,---
04/07/2017 12:28:49,24.49,33.94,40.72,0.00,-0.827714,-1.994976,---,---,---
04/07/2017 12:28:54,24.49,33.94,38.57,0.00,-0.827682,-1.994978,---,---,---
04/07/2017 12:28:59,24.50,33.94,38.38,0.00,-0.827679,-1.995002,---,---,---
04/07/2017 12:29:04,24.50,33.94,38.69,0.00,-0.827684,-1.994979,---,---,---
04/07/2017 12:29:09,24.50,33.94,37.56,0.00,-0.827667,-1.994970,---,---,---
04/07/2017 12:29:15,24.51,33.94,37.55,0.00,-0.827666,-1.994945,---,---,---
04/07/2017 12:29:19,24.51,33.94,34.54,0.00,-0.827622,-1.994928,---,---,---
04/07/2017 12:29:24,24.52,33.95,33.45,0.00,-0.827606,-1.994913,---,---,---
04/07/2017 12:29:29,24.53,33.94,34.57,0.00,-0.827621,-1.994905,---,---,---
04/07/2017 12:29:34,24.54,33.94,33.13,0.00,-0.827599,-1.994874,---,---,---
04/07/2017 12:29:40,24.55,33.93,31.34,0.00,-0.827572,-1.994850,---,---,---
04/07/2017 12:29:44,24.57,33.92,29.99,0.00,-0.827551,-1.994842,---,---,---
04/07/2017 12:29:49,24.58,33.91,31.58,0.00,-0.827573,-1.994875,---,---,---
04/07/2017 12:29:54,24.59,33.90,29.87,0.00,-0.827547,-1.994898,---,---,---
04/07/2017 12:29:59,24.61,33.90,27.98,0.00,-0.827518,-1.994883,---,---,---
04/07/2017 12:30:05,24.62,33.89,25.55,0.00,-0.827482,-1.994858,---,---,---
04/07/2017 12:30:09,24.64,33.87,24.49,0.00,-0.827465,-1.994870,---,---,---
04/07/2017 12:30:14,24.65,33.86,24.36,0.00,-0.827461,-1.994840,---,---,---
04/07/2017 12:30:19,24.67,33.85,24.27,0.00,-0.827459,-1.994859,---,---,---
04/07/2017 12:30:24,24.68,33.84,23.04,0.00,-0.827439,-1.994856,---,---,---
04/07/2017 12:30:29,24.70,33.83,24.28,0.00,-0.827455,-1.994866,---,---,---
04/07/2017 12:30:35,24.72,33.83,23.67,0.00,-0.827447,-1.994831,---,---,---
04/07/2017 12:30:39,24.73,33.81,22.02,0.00,-0.827424,-1.994827,---,---,---
04/07/2017 12:30:44,24.75,33.80,23.08,0.00,-0.827440,-1.994823,---,---,---
04/07/2017 12:30:49,24.77,33.79,21.74,0.00,-0.827421,-1.994812,---,---,---
04/07/2017 12:30:54,24.78,33.78,20.23,0.00,-0.827400,-1.994789,---,---,---
04/07/2017 12:31:00,24.80,33.77,19.46,0.00,-0.827390,-1.994716,---,---,---
04/07/2017 12:31:04,24.83,33.75,21.03,0.00,-0.827413,-1.994699,---,---,---
04/07/2017 12:31:09,24.85,33.73,17.17,0.00,-0.827359,-1.994685,---,---,---
04/07/2017 12:31:14,24.87,33.70,16.99,0.00,-0.827357,-1.994648,---,---,---
04/07/2017 12:31:19,24.89,33.67,16.20,0.00,-0.827347,-1.994645,---,---,---
04/07/2017 12:31:25,24.91,33.65,16.09,0.00,-0.827346,-1.994598,---,---,---
04/07/2017 12:31:29,24.93,33.63,15.10,0.00,-0.827333,-1.994558,---,---,---
04/07/2017 12:31:34,24.95,33.61,10.09,0.00,-0.827261,-1.994513,---,---,---
04/07/2017 12:31:39,24.97,33.59,8.33,0.00,-0.827237,-1.994509,---,---,---
04/07/2017 12:31:44,24.99,33.57,6.59,0.00,-0.827213,-1.994490,---,---,---
04/07/2017 12:31:49,25.00,33.55,6.85,0.00,-0.827217,-1.994460,---,---,---
04/07/2017 12:31:54,25.02,33.53,8.58,0.00,-0.827243,-1.994446,---,---,---
04/07/2017 12:31:59,25.03,33.51,9.44,0.00,-0.827255,-1.994456,---,---,---
04/07/2017 12:32:04,25.04,33.50,9.92,0.00,-0.827263,-1.994421,---,---,---
04/07/2017 12:32:09,25.05,33.49,10.58,0.00,-0.827273,-1.994390,---,---,---
04/07/2017 12:32:14,25.06,33.48,13.28,0.00,-0.827312,-1.994319,---,---,---
04/07/2017 12:32:19,25.06,33.48,14.32,0.00,-0.827327,-1.994272,---,---,---
04/07/2017 12:32:24,25.06,33.49,14.17,0.00,-0.827325,-1.994252,---,---,---
04/07/2017 12:32:29,25.06,33.50,12.80,0.00,-0.827305,-1.994220,---,---,---
04/07/2017 12:32:34,25.05,33.51,10.64,0.00,-0.827274,-1.994192,---,---,---
04/07/2017 12:32:39,25.05,33.53,10.99,0.00,-0.827278,-1.994124,---,---,---
04/07/2017 12:32:44,25.05,33.55,10.37,0.00,-0.827269,-1.994123,---,---,---
04/07/2017 12:32:49,25.05,33.57,8.05,0.00,-0.827236,-1.994159,---,---,---
04/07/2017 12:32:54,25.06,33.57,6.91,0.00,-0.827220,-1.994152,---,---,---
04/07/2017 12:32:59,25.07,33.57,6.92,0.00,-0.827221,-1.994174,---,---,---
04/07/2017 12:33:04,25.07,33.57,9.99,0.00,-0.827265,-1.994145,---,---,---
04/07/2017 12:33:09,25.08,33.56,10.23,0.00,-0.827269,-1.994176,---,---,---
04/07/2017 12:33:14,25.09,33.55,10.90,0.00,-0.827279,-1.994161,---,---,---
04/07/2017 12:33:19,25.09,33.54,11.33,0.00,-0.827285,-1.994153,---,---,---
04/07/2017 12:33:24,25.10,33.54,10.86,0.00,-0.827279,-1.994136,---,---,---
04/07/2017 12:33:29,25.11,33.53,9.22,0.00,-0.827255,-1.994146,---,---,---
04/07/2017 12:33:34,25.11,33.52,9.80,0.00,-0.827264,-1.994135,---,---,---
04/07/2017 12:33:39,25.12,33.52,9.68,0.00,-0.827263,-1.994084,---,---,---
04/07/2017 12:33:44,25.13,33.52,7.30,0.00,-0.827229,-1.994072,---,---,---
04/07/2017 12:33:49,25.14,33.51,8.35,0.00,-0.827244,-1.994059,---,---,---
04/07/2017 12:33:54,25.14,33.51,9.25,0.00,-0.827257,-1.994079,---,---,---
04/07/2017 12:33:59,25.15,33.50,7.51,0.00,-0.827232,-1.994081,---,---,---
04/07/2017 12:34:04,25.16,33.49,7.40,0.00,-0.827231,-1.994086,---,---,---
04/07/2017 12:34:09,25.17,33.49,6.85,0.00,-0.827224,-1.994120,---,---,---
04/07/2017 12:34:14,25.18,33.49,6.90,0.00,-0.827225,-1.994130,---,---,---
04/07/2017 12:34:19,25.19,33.48,8.81,0.00,-0.827253,-1.994134,---,---,---
04/07/2017 12:34:24,25.20,33.47,9.45,0.00,-0.827262,-1.994119,---,---,---
04/07/2017 12:34:29,25.20,33.46,9.59,0.00,-0.827265,-1.994104,---,---,---
04/07/2017 12:34:34,25.20,33.45,10.88,0.00,-0.827283,-1.994122,---,---,---
04/07/2017 12:34:39,25.21,33.44,13.11,0.00,-0.827315,-1.994117,---,---,---
04/07/2017 12:34:44,25.21,33.43,14.10,0.00,-0.827330,-1.994097,---,---,---
04/07/2017 12:34:49,25.21,33.43,13.93,0.00,-0.827327,-1.994074,---,---,---
04/07/2017 12:34:54,25.22,33.43,16.59,0.00,-0.827366,-1.994061,---,---,---
04/07/2017 12:34:59,25.22,33.43,17.89,0.00,-0.827385,-1.994063,---,---,---
04/07/2017 12:35:04,25.23,33.42,17.93,0.00,-0.827386,-1.994063,---,---,---
04/07/2017 12:35:09,25.23,33.42,18.54,0.00,-0.827395,-1.994051,---,---,---
04/07/2017 12:35:14,25.24,33.41,18.19,0.00,-0.827390,-1.994073,---,---,---
04/07/2017 12:35:19,25.25,33.40,17.72,0.00,-0.827384,-1.994082,---,---,---
04/07/2017 12:35:24,25.26,33.40,15.73,0.00,-0.827355,-1.994086,---,---,---
04/07/2017 12:35:29,25.26,33.38,13.46,0.00,-0.827323,-1.994085,---,---,---
04/07/2017 12:35:34,25.27,33.37,12.02,0.00,-0.827302,-1.994080,---,---,---
04/07/2017 12:35:39,25.28,33.35,12.22,0.00,-0.827306,-1.994043,---,---,---
04/07/2017 12:35:44,25.29,33.34,13.39,0.00,-0.827323,-1.994068,---,---,---
04/07/2017 12:35:49,25.29,33.32,15.10,0.00,-0.827348,-1.994089,---,---,---
04/07/2017 12:35:54,25.29,33.31,16.29,0.00,-0.827365,-1.994109,---,---,---
04/07/2017 12:35:59,25.29,33.30,17.07,0.00,-0.827376,-1.994180,---,---,---
04/07/2017 12:36:04,25.29,33.30,17.61,0.00,-0.827384,-1.994191,---,---,---
04/07/2017 12:36:09,25.29,33.30,20.34,0.00,-0.827423,-1.994183,---,---,---
04/07/2017 12:36:14,25.28,33.31,22.15,0.00,-0.827449,-1.994206,---,---,---
04/07/2017 12:36:19,25.28,33.32,21.48,0.00,-0.827439,-1.994213,---,---,---
04/07/2017 12:36:24,25.27,33.34,21.45,0.00,-0.827438,-1.994256,---,---,---
04/07/2017 12:36:29,25.27,33.35,23.02,0.00,-0.827461,-1.994265,---,---,---
04/07/2017 12:36:34,25.26,33.36,28.39,0.00,-0.827538,-1.994294,---,---,---
04/07/2017 12:36:39,25.25,33.37,31.08,0.00,-0.827576,-1.994271,---,---,---
04/07/2017 12:36:44,25.25,33.38,32.05,0.00,-0.827590,-1.994264,---,---,---
04/07/2017 12:36:49,25.25,33.39,32.09,0.00,-0.827591,-1.994245,---,---,---
04/07/2017 12:36:55,25.25,33.40,30.80,0.00,-0.827572,-1.994247,---,---,---
04/07/2017 12:36:59,25.25,33.40,30.53,0.00,-0.827568,-1.994228,---,---,---
04/07/2017 12:37:04,25.26,33.40,29.57,0.00,-0.827555,-1.994243,---,---,---
04/07/2017 12:37:09,25.27,33.39,27.58,0.00,-0.827526,-1.994253,---,---,---
04/07/2017 12:37:14,25.28,33.38,26.42,0.00,-0.827510,-1.994320,---,---,---
04/07/2017 12:37:19,25.29,33.35,26.15,0.00,-0.827507,-1.994354,---,---,---
04/07/2017 12:37:24,25.30,33.32,29.26,0.00,-0.827552,-1.994366,---,---,---
04/07/2017 12:37:29,25.32,33.29,31.17,0.00,-0.827580,-1.994381,---,---,---
04/07/2017 12:37:34,25.33,33.27,34.93,0.00,-0.827635,-1.994376,---,---,---
04/07/2017 12:37:39,25.34,33.24,37.06,0.00,-0.827666,-1.994387,---,---,---
04/07/2017 12:37:44,25.35,33.21,39.53,0.00,-0.827702,-1.994408,---,---,---
04/07/2017 12:37:49,25.36,33.18,40.39,0.00,-0.827715,-1.994395,---,---,---
04/07/2017 12:37:54,25.36,33.15,42.43,0.00,-0.827744,-1.994374,---,---,---
04/07/2017 12:37:59,25.36,33.12,44.06,0.00,-0.827768,-1.994352,---,---,---
04/07/2017 12:38:04,25.36,33.10,42.37,0.00,-0.827744,-1.994343,---,---,---
04/07/2017 12:38:09,25.36,33.09,44.41,0.00,-0.827773,-1.994322,---,---,---
04/07/2017 12:38:14,25.35,33.07,44.00,0.00,-0.827767,-1.994318,---,---,---
04/07/2017 12:38:19,25.35,33.05,43.76,0.00,-0.827763,-1.994330,---,---,---
04/07/2017 12:38:24,25.35,33.03,42.37,0.00,-0.827743,-1.994352,---,---,---
04/07/2017 12:38:29,25.35,33.01,43.04,0.00,-0.827753,-1.994398,---,---,---
04/07/2017 12:38:34,25.36,32.99,43.33,0.00,-0.827757,-1.994424,---,---,---
04/07/2017 12:38:39,25.36,32.96,42.04,0.00,-0.827739,-1.994458,---,---,---
04/07/2017 12:38:44,25.36,32.93,45.47,0.00,-0.827788,-1.994481,---,---,---
04/07/2017 12:38:49,25.36,32.90,47.22,0.00,-0.827813,-1.994539,---,---,---
04/07/2017 12:38:54,25.35,32.89,48.05,0.00,-0.827825,-1.994544,---,---,---
04/07/2017 12:38:59,25.35,32.87,48.78,0.00,-0.827835,-1.994542,---,---,---
04/07/2017 12:39:04,25.34,32.86,49.06,0.00,-0.827839,-1.994578,---,---,---
04/07/2017 12:39:09,25.33,32.85,49.50,0.00,-0.827845,-1.994537,---,---,---
04/07/2017 12:39:14,25.32,32.84,50.38,0.00,-0.827857,-1.994542,---,---,---
04/07/2017 12:39:19,25.31,32.83,51.05,0.00,-0.827866,-1.994576,---,---,---
04/07/2017 12:39:24,25.29,32.83,51.29,0.00,-0.827869,-1.994642,---,---,---
04/07/2017 12:39:29,25.28,32.84,50.08,0.00,-0.827851,-1.994648,---,---,---
04/07/2017 12:39:34,25.26,32.86,51.27,0.00,-0.827868,-1.994687,---,---,---
04/07/2017 12:39:39,25.25,32.87,52.20,0.00,-0.827880,-1.994704,---,---,---
04/07/2017 12:39:44,25.23,32.89,53.83,0.00,-0.827903,-1.994722,---,---,---
04/07/2017 12:39:49,25.21,32.90,54.62,0.00,-0.827914,-1.994737,---,---,---
04/07/2017 12:39:54,25.20,32.91,54.89,0.00,-0.827917,-1.994769,---,---,---
04/07/2017 12:39:59,25.18,32.92,55.20,0.00,-0.827921,-1.994805,---,---,---
04/07/2017 12:40:04,25.16,32.93,56.65,0.00,-0.827941,-1.994855,---,---,---
04/07/2017 12:40:09,25.14,32.94,56.61,0.00,-0.827939,-1.994905,---,---,---
04/07/2017 12:40:14,25.11,32.96,58.60,0.00,-0.827967,-1.994924,---,---,---
